pr,tas,	Year, Month, Country
118.251,25.8673,2003,5,KEN
31.2623,24.3265,2003,6,KEN
28.1542,23.6196,2003,7,KEN
29.0994,23.9784,2003,8,KEN
28.386,24.501,2003,9,KEN
49.4387,25.8809,2003,10,KEN
70.8427,25.4867,2003,11,KEN
34.6202,25.8265,2003,12,KEN
51.3883,26.3589,2004,1,KEN
15.4374,26.876,2004,2,KEN
54.2999,26.7423,2004,3,KEN
131.66,25.8262,2004,4,KEN
70.9802,25.3475,2004,5,KEN
32.5241,24.3262,2004,6,KEN
25.5496,23.6934,2004,7,KEN
29.4278,24.4422,2004,8,KEN
29.3112,24.7111,2004,9,KEN
80.3077,24.3822,2004,10,KEN
96.8395,24.8915,2004,11,KEN
48.541,25.0313,2004,12,KEN
28.3224,24.9418,2005,1,KEN
22.1186,27.1086,2005,2,KEN
59.3381,27.0445,2005,3,KEN
77.8647,25.883,2005,4,KEN
88.1687,25.058,2005,5,KEN
30.5612,24.3173,2005,6,KEN
28.5029,23.4887,2005,7,KEN
30.2912,23.7571,2005,8,KEN
28.4444,25.2668,2005,9,KEN
59.9725,25.0562,2005,10,KEN
52.1112,25.2831,2005,11,KEN
34.7513,24.4445,2005,12,KEN
25.8002,25.6949,2006,1,KEN
23.5191,26.849,2006,2,KEN
78.9006,26.9949,2006,3,KEN
131.235,25.8669,2006,4,KEN
87.2723,25.1409,2006,5,KEN
28.1654,24.6351,2006,6,KEN
27.5971,23.499,2006,7,KEN
44.6777,23.8318,2006,8,KEN
45.1329,24.017,2006,9,KEN
72.2179,25.9516,2006,10,KEN
136.453,25.6062,2006,11,KEN
73.3459,25.4813,2006,12,KEN
32.8252,25.9299,2007,1,KEN
26.8115,26.4264,2007,2,KEN
55.0731,26.3835,2007,3,KEN
129.722,26.0108,2007,4,KEN
96.4208,25.364,2007,5,KEN
33.267,23.7007,2007,6,KEN
38.8346,22.8066,2007,7,KEN
57.1057,23.6427,2007,8,KEN
70.1077,24.664,2007,9,KEN
46.9457,25.4026,2007,10,KEN
77.4873,24.7043,2007,11,KEN
46.7514,25.5996,2007,12,KEN
33.3232,25.8659,2008,1,KEN
25.1527,26.9585,2008,2,KEN
120.203,26.0484,2008,3,KEN
85.1714,25.5195,2008,4,KEN
67.8993,24.6383,2008,5,KEN
33.0922,23.6178,2008,6,KEN
21.6119,23.2208,2008,7,KEN
29.9611,24.5258,2008,8,KEN
32.69,24.895,2008,9,KEN
86.9343,25.3108,2008,10,KEN
109.697,24.5386,2008,11,KEN
22.4227,24.4193,2008,12,KEN
36.646,25.6886,2009,1,KEN
31.7799,26.4204,2009,2,KEN
24.1016,27.1658,2009,3,KEN
110.999,26.7052,2009,4,KEN
77.8675,25.318,2009,5,KEN
34.2258,24.4893,2009,6,KEN
25.7643,23.7839,2009,7,KEN
22.1578,24.9515,2009,8,KEN
23.557,25.159,2009,9,KEN
125.723,25.5136,2009,10,KEN
69.3797,25.5172,2009,11,KEN
78.1164,26.6913,2009,12,KEN
44.8542,26.3826,2010,1,KEN
44.9905,26.4943,2010,2,KEN
93.3977,27.0439,2010,3,KEN
99.346,26.6786,2010,4,KEN
70.5265,24.9819,2010,5,KEN
52.1094,24.15,2010,6,KEN
27.713,23.3629,2010,7,KEN
29.9459,24.0117,2010,8,KEN
24.2978,24.5616,2010,9,KEN
52.3763,25.6294,2010,10,KEN
59.7442,25.2363,2010,11,KEN
47.3163,26.2019,2010,12,KEN
26.1232,26.2354,2011,1,KEN
31.4753,26.1567,2011,2,KEN
81.6418,26.9268,2011,3,KEN
72.2796,27.1329,2011,4,KEN
91.2994,25.7885,2011,5,KEN
30.6519,24.4103,2011,6,KEN
20.2493,23.7832,2011,7,KEN
31.7365,23.645,2011,8,KEN
38.0104,24.7918,2011,9,KEN
66.0639,25.1035,2011,10,KEN
116.268,25.1091,2011,11,KEN
46.5791,25.1678,2011,12,KEN
38.5032,24.8059,2012,1,KEN
15.6873,25.8603,2012,2,KEN
31.9556,26.3579,2012,3,KEN
122.256,26.0085,2012,4,KEN
101.328,25.638,2012,5,KEN
46.9642,24.0494,2012,6,KEN
28.0941,23.341,2012,7,KEN
30.822,23.2154,2012,8,KEN
44.3166,25.0183,2012,9,KEN
93.9702,25.5858,2012,10,KEN
111.808,24.923,2012,11,KEN
104.308,25.6655,2012,12,KEN
45.4013,25.2206,2013,1,KEN
22.9427,26.3958,2013,2,KEN
153.986,27.4341,2013,3,KEN
149.26,24.6741,2013,4,KEN
69.8086,25.7978,2013,5,KEN
27.181,23.214,2013,6,KEN
27.0799,23.8115,2013,7,KEN
58.4273,23.5112,2013,8,KEN
46.3291,25.3242,2013,9,KEN
44.4752,24.9766,2013,10,KEN
86.8101,25.5144,2013,11,KEN
66.1564,25.5392,2013,12,KEN
22.7423,25.4809,2014,1,KEN
31.2742,26.969,2014,2,KEN
62.2474,26.8811,2014,3,KEN
69.896,25.3992,2014,4,KEN
72.7671,25.7504,2014,5,KEN
40.6142,25.2813,2014,6,KEN
27.6559,24.595,2014,7,KEN
33.1821,24.0209,2014,8,KEN
38.1539,24.6478,2014,9,KEN
70.9307,25.8025,2014,10,KEN
107.921,24.9503,2014,11,KEN
50.5397,25.6212,2014,12,KEN
27.6448,25.037,2015,1,KEN
24.5305,25.8811,2015,2,KEN
53.4039,25.9173,2015,3,KEN
145.944,26.4535,2015,4,KEN
98.0513,25.0145,2015,5,KEN
49.9997,24.5622,2015,6,KEN
28.0156,24.2829,2015,7,KEN
26.0428,24.2959,2015,8,KEN
37.6938,25.2014,2015,9,KEN
72.3612,27.0425,2015,10,KEN
153.212,25.1404,2015,11,KEN
69.9374,26.5248,2015,12,KEN
