pr,tas,	Year, Month, Country
293.146,24.0834,2003,9,CMR
206.735,25.1611,2003,10,CMR
62.4495,24.866,2003,11,CMR
11.4927,24.0242,2003,12,CMR
15.7605,24.3577,2004,1,CMR
21.497,25.6185,2004,2,CMR
62.7322,27.3653,2004,3,CMR
108.684,26.9379,2004,4,CMR
182.905,25.6549,2004,5,CMR
162.453,24.6394,2004,6,CMR
209.119,23.8264,2004,7,CMR
245.387,24.3079,2004,8,CMR
244.706,23.9699,2004,9,CMR
179.463,25.4294,2004,10,CMR
93.1135,25.2747,2004,11,CMR
18.971,24.9381,2004,12,CMR
9.79665,23.9935,2005,1,CMR
37.0979,27.844,2005,2,CMR
75.9662,27.5848,2005,3,CMR
120.492,27.2831,2005,4,CMR
175.627,25.866,2005,5,CMR
159.494,24.3087,2005,6,CMR
94.1338,23.648,2005,7,CMR
213.424,23.6684,2005,8,CMR
264.561,24.5119,2005,9,CMR
209.977,24.7337,2005,10,CMR
63.4803,24.6086,2005,11,CMR
22.5134,24.725,2005,12,CMR
20.1437,24.2327,2006,1,CMR
40.7497,25.9057,2006,2,CMR
94.567,26.6769,2006,3,CMR
73.8698,26.8642,2006,4,CMR
160.608,26.2371,2006,5,CMR
185.236,25.2831,2006,6,CMR
205.412,24.2388,2006,7,CMR
234.506,23.8027,2006,8,CMR
318.834,23.9732,2006,9,CMR
215.732,24.6697,2006,10,CMR
64.2157,24.08,2006,11,CMR
16.325,23.6805,2006,12,CMR
21.0129,23.9091,2007,1,CMR
28.8859,26.3731,2007,2,CMR
47.0408,27.0766,2007,3,CMR
130.317,26.8374,2007,4,CMR
195.323,26.2782,2007,5,CMR
282.242,24.5096,2007,6,CMR
198.465,24.2898,2007,7,CMR
242.216,23.8042,2007,8,CMR
305.593,24.0538,2007,9,CMR
214.076,24.6634,2007,10,CMR
68.6582,25.0876,2007,11,CMR
30.5786,24.232,2007,12,CMR
18.6267,23.2781,2008,1,CMR
15.596,25.1023,2008,2,CMR
78.9882,26.6542,2008,3,CMR
96.8449,26.2006,2008,4,CMR
139.528,25.5428,2008,5,CMR
105.902,24.6569,2008,6,CMR
203.694,23.4445,2008,7,CMR
319.453,23.7334,2008,8,CMR
295.291,24.2041,2008,9,CMR
276.602,24.9418,2008,10,CMR
35.6402,24.7614,2008,11,CMR
28.6875,24.8049,2008,12,CMR
17.1201,24.9786,2009,1,CMR
36.9518,26.2492,2009,2,CMR
83.2928,27.0753,2009,3,CMR
121.408,27.446,2009,4,CMR
186.263,26.2516,2009,5,CMR
158.681,24.987,2009,6,CMR
124.554,24.2721,2009,7,CMR
224.333,24.1865,2009,8,CMR
158.055,24.4469,2009,9,CMR
233.032,25.2821,2009,10,CMR
59.9268,24.7466,2009,11,CMR
13.1954,24.8514,2009,12,CMR
19.8959,25.2297,2010,1,CMR
28.4633,26.2536,2010,2,CMR
80.3253,26.8279,2010,3,CMR
87.8962,28.1041,2010,4,CMR
99.4224,26.3,2010,5,CMR
197.47,25.1808,2010,6,CMR
358.591,24.0469,2010,7,CMR
129.568,23.9045,2010,8,CMR
210.448,23.773,2010,9,CMR
266.897,25.3491,2010,10,CMR
83.837,25.5438,2010,11,CMR
17.1637,24.3297,2010,12,CMR
16.1326,24.2369,2011,1,CMR
32.6752,26.5635,2011,2,CMR
64.5721,27.0834,2011,3,CMR
101.962,26.9874,2011,4,CMR
78.3193,26.2454,2011,5,CMR
130.592,24.8602,2011,6,CMR
114.096,24.5074,2011,7,CMR
249.763,24.0111,2011,8,CMR
289.615,24.0121,2011,9,CMR
200.533,24.5359,2011,10,CMR
62.2878,24.4357,2011,11,CMR
13.9573,24.119,2011,12,CMR
14.9804,25.1461,2012,1,CMR
38.1478,26.6078,2012,2,CMR
74.6135,26.5738,2012,3,CMR
68.9042,27.899,2012,4,CMR
189.375,25.9244,2012,5,CMR
203.215,24.3193,2012,6,CMR
110.969,23.6548,2012,7,CMR
217.669,23.3515,2012,8,CMR
267.936,24.0671,2012,9,CMR
285.219,23.6243,2012,10,CMR
94.1551,25.8657,2012,11,CMR
26.7371,24.1461,2012,12,CMR
17.9524,22.9953,2013,1,CMR
27.9832,25.7629,2013,2,CMR
165.889,27.7543,2013,3,CMR
76.0704,26.3008,2013,4,CMR
143.883,26.3267,2013,5,CMR
132.561,25.1548,2013,6,CMR
114.292,23.9722,2013,7,CMR
216.564,22.8927,2013,8,CMR
191.276,23.804,2013,9,CMR
247.228,24.2757,2013,10,CMR
45.8003,25.1509,2013,11,CMR
30.7203,24.7713,2013,12,CMR
12.5311,25.175,2014,1,CMR
19.0802,25.7551,2014,2,CMR
93.8597,27.1304,2014,3,CMR
169.4,27.3453,2014,4,CMR
164.502,25.6389,2014,5,CMR
170.198,25.4051,2014,6,CMR
104.623,24.4368,2014,7,CMR
220.023,23.3022,2014,8,CMR
276.148,23.7416,2014,9,CMR
179.386,25.0985,2014,10,CMR
59.6912,24.9885,2014,11,CMR
20.121,24.2711,2014,12,CMR
4.79933,23.6393,2015,1,CMR
31.3488,26.1194,2015,2,CMR
58.0373,27.6386,2015,3,CMR
105.152,26.5629,2015,4,CMR
143.461,26.4006,2015,5,CMR
159.423,24.8235,2015,6,CMR
164.964,24.8681,2015,7,CMR
222.623,24.1725,2015,8,CMR
194.417,23.7774,2015,9,CMR
195.347,25.2888,2015,10,CMR
50.1943,24.9772,2015,11,CMR
8.84834,23.3128,2015,12,CMR
