,country,year,average_pr,average_tas
553,AGO,1994,75.16166083333334,21.719133333333335
554,AGO,1995,72.8463375,22.01855833333333
555,AGO,1996,76.24960916666667,21.843933333333336
556,AGO,1997,86.18923083333334,22.076425
557,AGO,1998,80.44210416666665,22.231225
558,AGO,1999,84.40915249999999,21.531591666666667
559,AGO,2000,81.7772925,21.703733333333332
560,AGO,2001,79.69772083333334,21.860891666666664
561,AGO,2002,87.31657666666666,22.015833333333333
562,AGO,2003,82.97817416666668,22.15574166666667
563,AGO,2004,88.26834166666667,21.959525
564,AGO,2005,80.55572916666667,22.44395
565,AGO,2006,92.63840916666668,21.631033333333335
566,AGO,2007,83.86022583333333,21.62210833333333
567,AGO,2008,87.52862666666668,21.629891666666666
568,AGO,2009,86.86581833333332,22.045299999999997
569,AGO,2010,79.24273249999999,22.11785833333333
570,AGO,2011,83.14134999999997,21.54165
571,AGO,2012,83.70997083333333,21.516050000000003
572,AGO,2013,79.0114575,21.847516666666667
573,AGO,2014,82.8063125,21.66965833333333
574,AGO,2015,77.52833333333335,21.990958333333335
575,GIN,1991,129.693565,25.946791666666666
576,GIN,1992,132.02203333333333,25.693383333333333
577,GIN,1993,129.82941583333331,25.889375
578,GIN,1994,161.76992416666667,25.567558333333338
579,GIN,1995,141.35697916666666,25.89600833333333
580,GIN,1996,140.98394750000003,26.116366666666664
581,GIN,1997,140.39865333333333,26.048466666666666
582,GIN,1998,145.81318083333332,26.66819166666666
583,GIN,1999,145.41407166666667,26.015925
584,GIN,2000,140.5226575,25.98204166666667
585,GIN,2001,127.30721333333334,26.190133333333335
586,GIN,2002,129.32002583333335,26.18874166666666
587,GIN,2003,149.26802999999998,26.352441666666664
588,GIN,2004,143.78389333333334,26.529750000000003
589,GIN,2005,136.57115916666666,26.591575000000002
590,GIN,2006,137.3083925,26.254025
591,GIN,2007,122.91051416666666,26.30516666666667
592,GIN,2008,147.68081750000002,25.856333333333335
593,GIN,2009,131.84983416666665,26.108766666666668
594,GIN,2010,164.64926,26.515133333333335
595,GIN,2011,137.16354333333334,26.204508333333333
596,GIN,2012,141.38444083333331,26.104499999999998
597,GIN,2013,145.03749249999998,26.213441666666665
598,GIN,2014,143.0485625,26.23680833333333
599,GIN,2015,152.41056999999998,26.494283333333332
600,BDI,1991,101.12597416666667,20.292591666666667
601,BDI,1992,96.87458,20.375225
602,BDI,1993,86.63880666666667,20.287741666666665
603,BDI,1994,103.54838333333332,20.23891666666667
604,BDI,1995,93.64983833333334,20.866008333333337
605,BDI,1996,85.99619166666668,20.586650000000002
606,BDI,1997,114.62926083333332,20.85295
607,BDI,1998,104.86432916666666,20.76141666666667
608,BDI,1999,101.2242175,20.472766666666665
609,BDI,2000,89.52661916666666,20.713600000000003
610,BDI,2001,113.26267499999999,21.215166666666672
611,BDI,2002,102.80397083333332,21.29074166666667
612,BDI,2003,108.83463333333331,21.472775
613,BDI,2004,70.56452333333333,21.000716666666666
614,BDI,2005,90.36269666666665,21.612841666666668
615,BDI,2006,111.17703833333333,20.990975000000002
616,BDI,2007,107.88565083333333,20.988833333333336
617,BDI,2008,99.9427225,21.024783333333335
618,BDI,2009,104.33548333333333,21.603291666666667
619,BDI,2010,108.06723916666668,21.413816666666666
620,BDI,2011,124.93638333333331,21.047958333333334
621,BDI,2012,84.21524333333333,20.927908333333335
622,BDI,2013,108.39907666666669,20.84035833333333
623,BDI,2014,104.12178916666666,21.046975
624,BDI,2015,109.87103749999999,20.68845
625,NER,1991,14.206276666666668,27.577425
626,NER,1992,13.356332499999999,26.795066666666667
627,NER,1993,11.8306375,27.441325000000003
628,NER,1994,18.6367475,27.078150000000004
629,NER,1995,11.944514166666666,27.62698333333333
630,NER,1996,11.167918333333333,27.830816666666667
631,NER,1997,13.954880000000001,27.830833333333334
632,NER,1998,16.1132775,28.159508333333335
633,NER,1999,18.973173333333335,27.991441666666663
634,NER,2000,12.426591666666667,27.368108333333335
635,NER,2001,13.490845,27.74814166666666
636,NER,2002,11.998784166666667,27.80609166666667
637,NER,2003,17.378539999999997,27.840458333333334
638,NER,2004,14.380537500000003,28.03754166666667
639,NER,2005,16.906337500000003,28.044883333333335
640,NER,2006,14.505990833333334,27.958500000000004
641,NER,2007,17.884661666666666,28.051875
642,NER,2008,15.002341666666664,27.53680833333333
643,NER,2009,13.465041666666664,28.618524999999995
644,NER,2010,15.933778333333334,28.714358333333333
645,NER,2011,12.845839999999997,28.170816666666667
646,NER,2012,17.523127500000005,28.0581
647,NER,2013,15.49267666666667,28.10530833333333
648,NER,2014,13.198894166666664,28.300391666666666
649,NER,2015,15.167276666666668,27.700666666666674
650,SOM,1991,19.11527083333333,26.927599999999998
651,SOM,1992,19.646385,26.852475
652,SOM,1993,21.0588175,26.75876666666667
653,SOM,1994,22.730520833333333,26.80329166666667
654,SOM,1995,23.827680833333332,27.018158333333332
655,SOM,1996,18.694040833333336,26.960075
656,SOM,1997,31.224978333333336,26.849150000000005
657,SOM,1998,19.46594,27.210166666666666
658,SOM,1999,21.5103625,26.789025
659,SOM,2000,22.403955833333338,26.88375833333333
660,SOM,2001,20.69731416666667,26.922033333333328
661,SOM,2002,23.970245000000002,27.146025000000005
662,SOM,2003,23.225365,27.22496666666667
663,SOM,2004,25.177609999999998,27.121333333333336
664,SOM,2005,22.71646416666667,27.109916666666667
665,SOM,2006,24.51723166666666,27.095691666666667
666,SOM,2007,25.188370833333337,27.083283333333338
667,SOM,2008,22.88903666666666,26.693591666666666
668,SOM,2009,22.025364166666666,27.436725
669,SOM,2010,21.389804166666664,27.174158333333335
670,SOM,2011,25.350641666666665,27.1998
671,SOM,2012,22.49553583333333,27.05105
672,SOM,2013,27.645784166666672,27.06810833333334
673,SOM,2014,23.0400875,27.229933333333335
674,SOM,2015,26.016684166666668,27.559958333333327
675,PAK,1991,24.63993583333334,19.8752925
676,PAK,1992,31.80245583333333,19.780070833333333
677,PAK,1993,19.895220833333337,20.4492175
678,PAK,1994,35.6005225,20.1686375
679,PAK,1995,29.164144166666663,20.01490833333333
680,PAK,1996,28.122938333333334,19.912235
681,PAK,1997,31.1676575,19.546385
682,PAK,1998,24.688989166666662,20.5441075
683,PAK,1999,21.01977583333333,20.943207499999996
684,PAK,2000,16.018101666666666,20.767751666666665
685,PAK,2001,19.467198333333332,20.9075075
686,PAK,2002,17.079373333333333,20.91663
687,PAK,2003,31.746176666666667,20.3980225
688,PAK,2004,21.4130275,21.139983333333333
689,PAK,2005,27.263209166666666,20.22100916666667
690,PAK,2006,29.524086666666665,20.980648333333335
691,PAK,2007,26.821350833333337,20.740771666666667
692,PAK,2008,28.08312666666667,20.554893333333336
693,PAK,2009,23.09146166666667,20.959116666666667
694,PAK,2010,31.841604999999998,21.098071666666666
695,PAK,2011,27.09047,20.81260916666667
696,PAK,2012,22.861,20.15662916666667
697,PAK,2013,29.6216175,20.670547499999998
698,PAK,2014,22.294602499999996,20.536739166666663
699,PAK,2015,32.78463416666667,20.51231
700,ZMB,1991,78.12275833333332,21.753091666666666
701,ZMB,1992,64.05287833333334,22.247725
702,ZMB,1993,80.51008416666667,21.89085
703,ZMB,1994,63.264824999999995,22.31645833333333
704,ZMB,1995,64.15412916666666,22.668274999999998
705,ZMB,1996,77.40239416666667,22.407675
706,ZMB,1997,86.63057333333332,22.612275
707,ZMB,1998,78.5767325,22.663916666666665
