,country,year,average_pr,average_tas
804,MRT,1995,8.7119916667,28.1833333333
805,MRT,1996,6.2028741667,28.2786083333
806,MRT,1997,7.3058433333,28.5518416667
807,MRT,1998,7.5930525,28.683825
808,MRT,1999,9.5990325,28.013275
809,MRT,2000,8.620745,28.2799916667
810,MRT,2001,6.5933608333,29.046075
811,MRT,2002,6.5963866667,28.613675
812,MRT,2003,9.6066016667,28.538725
813,MRT,2004,8.38523,28.5077
814,MRT,2005,8.7211775,28.794225
815,MRT,2006,6.8724258333,28.5886
816,MRT,2007,7.7190908333,28.4487833333
817,MRT,2008,9.4758491667,28.4336333333
818,MRT,2009,8.6150325,28.620025
819,MRT,2010,11.4069508333,29.3592833333
820,MRT,2011,7.1924633333,28.7240083333
821,MRT,2012,9.06767,28.276275
822,MRT,2013,9.3790508333,28.8195916667
823,MRT,2014,7.6241391667,28.5356833333
824,MRT,2015,9.6239083333,28.9631583333
825,BFA,1991,70.2245233333,28.33005
826,BFA,1992,62.742915,27.9546166667
827,BFA,1993,59.5822275,28.5766833333
828,BFA,1994,81.11069,27.9955833333
829,BFA,1995,63.8097216667,28.343025
830,BFA,1996,63.5670841667,28.5551833333
831,BFA,1997,60.9211541667,28.5358666667
832,BFA,1998,68.03236,28.9434
833,BFA,1999,70.8659925,28.40675
834,BFA,2000,60.3915991667,28.53795
835,BFA,2001,60.525365,28.5735666667
836,BFA,2002,56.82824,28.9157
837,BFA,2003,76.2829675,28.794325
838,BFA,2004,61.165135,28.8751416667
839,BFA,2005,65.680135,29.1505166667
840,BFA,2006,65.1530458333,28.6758333333
841,BFA,2007,70.035965,28.8785833333
842,BFA,2008,69.3499333333,28.3173166667
843,BFA,2009,70.7937008333,29.002125
844,BFA,2010,69.1071608333,29.2110833333
845,BFA,2011,60.6335266667,28.9644833333
846,BFA,2012,73.3568133333,28.6255083333
847,BFA,2013,64.93516,28.7992833333
848,BFA,2014,70.6261316667,28.9502916667
849,BFA,2015,65.3172325,28.9640083333
850,UGA,1991,103.2848083333,22.7079
851,UGA,1992,93.8163666667,22.6670583333
852,UGA,1993,88.2490583333,22.556875
853,UGA,1994,107.3231833333,22.4837166667
854,UGA,1995,97.918725,23.3431083333
855,UGA,1996,108.52955,23.0189833333
856,UGA,1997,107.51592,23.4647166667
857,UGA,1998,101.7512333333,23.0920583333
858,UGA,1999,103.2014083333,23.0879833333
859,UGA,2000,93.1353833333,23.5938833333
860,UGA,2001,105.078525,24.1758666667
861,UGA,2002,109.6859083333,24.51845
862,UGA,2003,103.00085,24.4717916667
863,UGA,2004,95.762975,23.8567083333
864,UGA,2005,79.31245,24.0215333333
865,UGA,2006,110.5138083333,23.924775
866,UGA,2007,121.638725,23.8768
867,UGA,2008,98.038325,24.0638666667
868,UGA,2009,97.4872333333,24.7333166667
869,UGA,2010,118.9396166667,24.2372
870,UGA,2011,110.0423833333,23.7862333333
871,UGA,2012,117.666575,23.43125
872,UGA,2013,121.7781333333,23.4988583333
873,UGA,2014,99.9432583333,23.6246416667
874,UGA,2015,107.206,23.3983583333
875,IRQ,1991,15.3524758333,21.7040041667
876,IRQ,1992,19.1080216667,20.5872858333
877,IRQ,1993,17.8063033333,21.4471
878,IRQ,1994,18.839705,22.5657575
879,IRQ,1995,11.5844266667,22.1356466667
880,IRQ,1996,18.872075,22.8023408333
881,IRQ,1997,15.9936291667,21.6740208333
882,IRQ,1998,13.22485,23.0287466667
883,IRQ,1999,10.4948458333,23.051475
884,IRQ,2000,13.6951058333,22.418695
885,IRQ,2001,15.2951266667,22.8816991667
886,IRQ,2002,18.0847658333,22.4609975
887,IRQ,2003,17.6791458333,22.5336833333
888,IRQ,2004,15.61188,22.3723541667
889,IRQ,2005,15.8828366667,22.3587625
890,IRQ,2006,18.1760333333,22.4573541667
891,IRQ,2007,12.7569675,22.4008225
892,IRQ,2008,8.4326616667,22.3837941667
893,IRQ,2009,12.1456783333,22.5028566667
894,IRQ,2010,12.4894416667,24.0515666667
895,IRQ,2011,13.7537275,21.9731083333
896,IRQ,2012,12.3228875,22.8762441667
897,IRQ,2013,16.434735,21.9700208333
898,IRQ,2014,13.5406633333,22.6521533333
899,IRQ,2015,9.51312,23.22258
900,MOZ,1991,80.4865283333,23.91495
901,MOZ,1992,56.41185,24.3811916667
902,MOZ,1993,79.2388533333,24.057475
903,MOZ,1994,67.263055,23.858875
904,MOZ,1995,71.4111166667,24.3086833333
905,MOZ,1996,84.091605,23.9352833333
906,MOZ,1997,93.986075,23.9713583333
907,MOZ,1998,79.2504716667,24.4002416667
908,MOZ,1999,93.9022675,23.984
909,MOZ,2000,101.1135358333,23.8470666667
910,MOZ,2001,94.7092666667,24.1936666667
911,MOZ,2002,72.2740658333,24.3093166667
912,MOZ,2003,80.37671,24.2374583333
913,MOZ,2004,94.78077,24.0749916667
914,MOZ,2005,56.2547475,24.8363333333
915,MOZ,2006,70.2843033333,24.2554583333
916,MOZ,2007,78.9983258333,24.2642333333
917,MOZ,2008,79.701625,24.0736583333
918,MOZ,2009,75.2254475,24.2570833333
919,MOZ,2010,72.7595758333,24.71385
920,MOZ,2011,86.0002133333,24.2339
921,MOZ,2012,81.0016458333,24.050375
922,MOZ,2013,80.74147,24.1349083333
923,MOZ,2014,85.8620575,24.26845
924,MOZ,2015,70.91733,24.619625
