Origin,Timestamp,Value
Pakistan,2000.8333333332616,1405
Iran,2000.8333333332616,0
Syrian Arab Republic,2000.9166666665917,0
Afghanistan,2000.9166666665917,5611
Iraq,2000.9166666665917,7275
Lebanon,2000.9166666665917,281
Palestinian,2000.9166666665917,0
Pakistan,2000.9166666665917,1344
Iran,2000.9166666665917,0
Syrian Arab Republic,2000.9999999999218,0
Afghanistan,2000.9999999999218,6346
Iraq,2000.9999999999218,7515
Lebanon,2000.9999999999218,314
Palestinian,2000.9999999999218,0
Pakistan,2000.9999999999218,1213
Iran,2000.9999999999218,0
Syrian Arab Republic,2001.0833333332519,0
Afghanistan,2001.0833333332519,7763
Iraq,2001.0833333332519,7338
Lebanon,2001.0833333332519,233
Palestinian,2001.0833333332519,0
Pakistan,2001.0833333332519,1146
Iran,2001.0833333332519,0
Syrian Arab Republic,2001.166666666582,0
Afghanistan,2001.166666666582,8524
Iraq,2001.166666666582,6688
Lebanon,2001.166666666582,212
Palestinian,2001.166666666582,0
Pakistan,2001.166666666582,1167
Iran,2001.166666666582,0
Syrian Arab Republic,2001.249999999912,0
Afghanistan,2001.249999999912,8418
Iraq,2001.249999999912,6415
Lebanon,2001.249999999912,221
Palestinian,2001.249999999912,0
Pakistan,2001.249999999912,1119
Iran,2001.249999999912,0
Syrian Arab Republic,2001.333333333242,0
Afghanistan,2001.333333333242,8007
Iraq,2001.333333333242,6946
Lebanon,2001.333333333242,223
Palestinian,2001.333333333242,0
Pakistan,2001.333333333242,1118
Iran,2001.333333333242,0
Syrian Arab Republic,2001.4166666665722,0
Afghanistan,2001.4166666665722,7514
Iraq,2001.4166666665722,8224
Lebanon,2001.4166666665722,281
Palestinian,2001.4166666665722,0
Pakistan,2001.4166666665722,1302
Iran,2001.4166666665722,0
Syrian Arab Republic,2001.4999999999022,0
Afghanistan,2001.4999999999022,8761
Iraq,2001.4999999999022,9243
Lebanon,2001.4999999999022,354
Palestinian,2001.4999999999022,0
Pakistan,2001.4999999999022,1438
Iran,2001.4999999999022,0
Syrian Arab Republic,2001.5833333332323,0
Afghanistan,2001.5833333332323,10053
Iraq,2001.5833333332323,9012
Lebanon,2001.5833333332323,401
Palestinian,2001.5833333332323,0
Pakistan,2001.5833333332323,1218
Iran,2001.5833333332323,0
Syrian Arab Republic,2001.6666666665624,0
Afghanistan,2001.6666666665624,10217
Iraq,2001.6666666665624,8726
Lebanon,2001.6666666665624,415
Palestinian,2001.6666666665624,0
Pakistan,2001.6666666665624,1221
Iran,2001.6666666665624,0
Syrian Arab Republic,2001.7499999998925,0
Afghanistan,2001.7499999998925,9741
Iraq,2001.7499999998925,8184
Lebanon,2001.7499999998925,322
Palestinian,2001.7499999998925,0
Pakistan,2001.7499999998925,1251
Iran,2001.7499999998925,0
Syrian Arab Republic,2001.8333333332225,0
Afghanistan,2001.8333333332225,8281
Iraq,2001.8333333332225,7605
Lebanon,2001.8333333332225,230
Palestinian,2001.8333333332225,0
Pakistan,2001.8333333332225,1118
Iran,2001.8333333332225,0
Syrian Arab Republic,2001.9166666665526,0
Afghanistan,2001.9166666665526,7153
Iraq,2001.9166666665526,8339
Lebanon,2001.9166666665526,264
Palestinian,2001.9166666665526,0
Pakistan,2001.9166666665526,1293
Iran,2001.9166666665526,0
Syrian Arab Republic,2001.9999999998827,0
Afghanistan,2001.9999999998827,6097
Iraq,2001.9999999998827,8673
Lebanon,2001.9999999998827,295
Palestinian,2001.9999999998827,0
Pakistan,2001.9999999998827,1322
Iran,2001.9999999998827,0
Syrian Arab Republic,2002.0833333332127,0
Afghanistan,2002.0833333332127,5104
Iraq,2002.0833333332127,7630
Lebanon,2002.0833333332127,273
Palestinian,2002.0833333332127,0
Pakistan,2002.0833333332127,1176
Iran,2002.0833333332127,0
Syrian Arab Republic,2002.1666666665428,0
Afghanistan,2002.1666666665428,5239
Iraq,2002.1666666665428,7037
Lebanon,2002.1666666665428,267
Palestinian,2002.1666666665428,0
Pakistan,2002.1666666665428,1215
Iran,2002.1666666665428,0
Syrian Arab Republic,2002.249999999873,0
Afghanistan,2002.249999999873,4913
Iraq,2002.249999999873,7257
Lebanon,2002.249999999873,266
Palestinian,2002.249999999873,0
Pakistan,2002.249999999873,1239
Iran,2002.249999999873,0
Syrian Arab Republic,2002.333333333203,0
Afghanistan,2002.333333333203,3930
Iraq,2002.333333333203,7378
Lebanon,2002.333333333203,293
Palestinian,2002.333333333203,0
Pakistan,2002.333333333203,1181
Iran,2002.333333333203,0
Syrian Arab Republic,2002.416666666533,0
Afghanistan,2002.416666666533,4017
Iraq,2002.416666666533,7701
Lebanon,2002.416666666533,305
Palestinian,2002.416666666533,0
Pakistan,2002.416666666533,1312
Iran,2002.416666666533,0
Syrian Arab Republic,2002.4999999998631,0
Afghanistan,2002.4999999998631,4012
Iraq,2002.4999999998631,8500
Lebanon,2002.4999999998631,278
Palestinian,2002.4999999998631,0
Pakistan,2002.4999999998631,1286
Iran,2002.4999999998631,0
Syrian Arab Republic,2002.5833333331932,0
Afghanistan,2002.5833333331932,3685
Iraq,2002.5833333331932,9549
Lebanon,2002.5833333331932,354
Palestinian,2002.5833333331932,0
Pakistan,2002.5833333331932,1108
Iran,2002.5833333331932,0
Syrian Arab Republic,2002.6666666665233,0
Afghanistan,2002.6666666665233,3707
Iraq,2002.6666666665233,10836
Lebanon,2002.6666666665233,433
Palestinian,2002.6666666665233,0
Pakistan,2002.6666666665233,1129
Iran,2002.6666666665233,0
Syrian Arab Republic,2002.7499999998533,0
Afghanistan,2002.7499999998533,3598
Iraq,2002.7499999998533,10036
Lebanon,2002.7499999998533,384
Palestinian,2002.7499999998533,0
Pakistan,2002.7499999998533,1201
Iran,2002.7499999998533,0
Syrian Arab Republic,2002.8333333331834,0
Afghanistan,2002.8333333331834,3236
Iraq,2002.8333333331834,8166
Lebanon,2002.8333333331834,340
Palestinian,2002.8333333331834,0
Pakistan,2002.8333333331834,1219
Iran,2002.8333333331834,0
Syrian Arab Republic,2002.9166666665135,0
Afghanistan,2002.9166666665135,2824
Iraq,2002.9166666665135,8040
Lebanon,2002.9166666665135,412
Palestinian,2002.9166666665135,0
Pakistan,2002.9166666665135,1387
Iran,2002.9166666665135,0
Syrian Arab Republic,2002.9999999998436,0
Afghanistan,2002.9999999998436,2451
Iraq,2002.9999999998436,7666
Lebanon,2002.9999999998436,424
Palestinian,2002.9999999998436,0
Pakistan,2002.9999999998436,1346
Iran,2002.9999999998436,0
Syrian Arab Republic,2003.0833333331736,0
Afghanistan,2003.0833333331736,2084
Iraq,2003.0833333331736,6986
Lebanon,2003.0833333331736,325
Palestinian,2003.0833333331736,0
Pakistan,2003.0833333331736,1043
Iran,2003.0833333331736,0
Syrian Arab Republic,2003.1666666665037,0
Afghanistan,2003.1666666665037,2258
Iraq,2003.1666666665037,6483
Lebanon,2003.1666666665037,300
Palestinian,2003.1666666665037,0
Pakistan,2003.1666666665037,1019
Iran,2003.1666666665037,0
Syrian Arab Republic,2003.2499999998338,0
Afghanistan,2003.2499999998338,2496
Iraq,2003.2499999998338,4976
Lebanon,2003.2499999998338,288
Palestinian,2003.2499999998338,0
Pakistan,2003.2499999998338,1110
Iran,2003.2499999998338,0
Syrian Arab Republic,2003.3333333331639,0
Afghanistan,2003.3333333331639,2479
Iraq,2003.3333333331639,3521
Lebanon,2003.3333333331639,281
Palestinian,2003.3333333331639,0
Pakistan,2003.3333333331639,1171
Iran,2003.3333333331639,0
Syrian Arab Republic,2003.416666666494,0
Afghanistan,2003.416666666494,2520
Iraq,2003.416666666494,2804
Lebanon,2003.416666666494,333
Palestinian,2003.416666666494,0
Pakistan,2003.416666666494,1239
Iran,2003.416666666494,0
Syrian Arab Republic,2003.499999999824,0
Afghanistan,2003.499999999824,2449
Iraq,2003.499999999824,2484
Lebanon,2003.499999999824,335
Palestinian,2003.499999999824,0
Pakistan,2003.499999999824,1298
Iran,2003.499999999824,0
Syrian Arab Republic,2003.583333333154,0
Afghanistan,2003.583333333154,2419
Iraq,2003.583333333154,2841
Lebanon,2003.583333333154,307
Palestinian,2003.583333333154,0
Pakistan,2003.583333333154,1485
Iran,2003.583333333154,0
Syrian Arab Republic,2003.6666666664842,0
Afghanistan,2003.6666666664842,2460
Iraq,2003.6666666664842,2947
Lebanon,2003.6666666664842,350
Palestinian,2003.6666666664842,0
Pakistan,2003.6666666664842,1723
Iran,2003.6666666664842,0
Syrian Arab Republic,2003.7499999998142,0
Afghanistan,2003.7499999998142,2167
Iraq,2003.7499999998142,2265
Lebanon,2003.7499999998142,333
Palestinian,2003.7499999998142,0
Pakistan,2003.7499999998142,1687
Iran,2003.7499999998142,0
Syrian Arab Republic,2003.8333333331443,0
Afghanistan,2003.8333333331443,1995
Iraq,2003.8333333331443,1901
Lebanon,2003.8333333331443,339
Palestinian,2003.8333333331443,0
Pakistan,2003.8333333331443,1697
Iran,2003.8333333331443,0
Syrian Arab Republic,2003.9166666664744,0
Afghanistan,2003.9166666664744,1816
Iraq,2003.9166666664744,1603
Lebanon,2003.9166666664744,357
Palestinian,2003.9166666664744,0
Pakistan,2003.9166666664744,1557
Iran,2003.9166666664744,0
Syrian Arab Republic,2003.9999999998045,0
Afghanistan,2003.9999999998045,1536
Iraq,2003.9999999998045,1537
Lebanon,2003.9999999998045,283
Palestinian,2003.9999999998045,0
Pakistan,2003.9999999998045,1295
Iran,2003.9999999998045,0
Syrian Arab Republic,2004.0833333331345,0
Afghanistan,2004.0833333331345,1530
Iraq,2004.0833333331345,1414
Lebanon,2004.0833333331345,245
Palestinian,2004.0833333331345,0
Pakistan,2004.0833333331345,1573
Iran,2004.0833333331345,0
Syrian Arab Republic,2004.1666666664646,0
Afghanistan,2004.1666666664646,1513
Iraq,2004.1666666664646,1377
Lebanon,2004.1666666664646,244
Palestinian,2004.1666666664646,0
Pakistan,2004.1666666664646,1840
Iran,2004.1666666664646,0
Syrian Arab Republic,2004.2499999997947,0
Afghanistan,2004.2499999997947,1396
Iraq,2004.2499999997947,1353
Lebanon,2004.2499999997947,196
Palestinian,2004.2499999997947,0
Pakistan,2004.2499999997947,1673
Iran,2004.2499999997947,0
Syrian Arab Republic,2004.3333333331248,0
Afghanistan,2004.3333333331248,1385
Iraq,2004.3333333331248,1273
Lebanon,2004.3333333331248,178
Palestinian,2004.3333333331248,0
Pakistan,2004.3333333331248,1766
Iran,2004.3333333331248,0
Syrian Arab Republic,2004.4166666664548,0
Afghanistan,2004.4166666664548,1402
Iraq,2004.4166666664548,1846
Lebanon,2004.4166666664548,197
Palestinian,2004.4166666664548,0
Pakistan,2004.4166666664548,1994
Iran,2004.4166666664548,0
Syrian Arab Republic,2004.499999999785,0
Afghanistan,2004.499999999785,1327
Iraq,2004.499999999785,2171
Lebanon,2004.499999999785,174
Palestinian,2004.499999999785,0
Pakistan,2004.499999999785,1779
Iran,2004.499999999785,0
Syrian Arab Republic,2004.583333333115,0
Afghanistan,2004.583333333115,1433
Iraq,2004.583333333115,2070
Lebanon,2004.583333333115,191
Palestinian,2004.583333333115,0
Pakistan,2004.583333333115,1481
Iran,2004.583333333115,0
Syrian Arab Republic,2004.666666666445,0
Afghanistan,2004.666666666445,1438
Iraq,2004.666666666445,1983
Lebanon,2004.666666666445,229
Palestinian,2004.666666666445,0
Pakistan,2004.666666666445,1374
Iran,2004.666666666445,0
Syrian Arab Republic,2004.7499999997751,0
Afghanistan,2004.7499999997751,1467
Iraq,2004.7499999997751,1872
Lebanon,2004.7499999997751,240
Palestinian,2004.7499999997751,0
Pakistan,2004.7499999997751,1234
Iran,2004.7499999997751,0
Syrian Arab Republic,2004.8333333331052,0
Afghanistan,2004.8333333331052,1720
Iraq,2004.8333333331052,2006
Lebanon,2004.8333333331052,224
Palestinian,2004.8333333331052,0
Pakistan,2004.8333333331052,1320
Iran,2004.8333333331052,0
Syrian Arab Republic,2004.9166666664353,0
Afghanistan,2004.9166666664353,1567
Iraq,2004.9166666664353,2034
Lebanon,2004.9166666664353,221
Palestinian,2004.9166666664353,0
Pakistan,2004.9166666664353,1269
Iran,2004.9166666664353,0
Syrian Arab Republic,2004.9999999997654,0
Afghanistan,2004.9999999997654,1219
Iraq,2004.9999999997654,1927
Lebanon,2004.9999999997654,247
Palestinian,2004.9999999997654,0
Pakistan,2004.9999999997654,940
Iran,2004.9999999997654,0
Syrian Arab Republic,2005.0833333330954,0
Afghanistan,2005.0833333330954,1161
Iraq,2005.0833333330954,1877
Lebanon,2005.0833333330954,230
Palestinian,2005.0833333330954,0
Pakistan,2005.0833333330954,824
Iran,2005.0833333330954,0
Syrian Arab Republic,2005.1666666664255,0
Afghanistan,2005.1666666664255,1225
Iraq,2005.1666666664255,1831
Lebanon,2005.1666666664255,236
Palestinian,2005.1666666664255,0
Pakistan,2005.1666666664255,822
Iran,2005.1666666664255,0
Syrian Arab Republic,2005.2499999997556,0
Afghanistan,2005.2499999997556,1307
Iraq,2005.2499999997556,1832
Lebanon,2005.2499999997556,239
Palestinian,2005.2499999997556,0
Pakistan,2005.2499999997556,1031
Iran,2005.2499999997556,0
Syrian Arab Republic,2005.3333333330856,0
Afghanistan,2005.3333333330856,1377
Iraq,2005.3333333330856,1968
Lebanon,2005.3333333330856,182
Palestinian,2005.3333333330856,0
Pakistan,2005.3333333330856,1460
Iran,2005.3333333330856,0
Syrian Arab Republic,2005.4166666664157,0
Afghanistan,2005.4166666664157,1285
Iraq,2005.4166666664157,1985
Lebanon,2005.4166666664157,164
Palestinian,2005.4166666664157,0
Pakistan,2005.4166666664157,1447
Iran,2005.4166666664157,0
Syrian Arab Republic,2005.4999999997458,0
Afghanistan,2005.4999999997458,1172
Iraq,2005.4999999997458,1997
Lebanon,2005.4999999997458,216
Palestinian,2005.4999999997458,0
Pakistan,2005.4999999997458,1218
Iran,2005.4999999997458,0
Syrian Arab Republic,2005.5833333330759,0
Afghanistan,2005.5833333330759,1266
Iraq,2005.5833333330759,2275
Lebanon,2005.5833333330759,267
Palestinian,2005.5833333330759,0
Pakistan,2005.5833333330759,1137
Iran,2005.5833333330759,0
Syrian Arab Republic,2005.666666666406,0
Afghanistan,2005.666666666406,1272
Iraq,2005.666666666406,2493
Lebanon,2005.666666666406,266
Palestinian,2005.666666666406,0
Pakistan,2005.666666666406,1052
Iran,2005.666666666406,0
Syrian Arab Republic,2005.749999999736,0
Afghanistan,2005.749999999736,1372
Iraq,2005.749999999736,2526
Lebanon,2005.749999999736,242
Palestinian,2005.749999999736,0
Pakistan,2005.749999999736,1078
Iran,2005.749999999736,0
Syrian Arab Republic,2005.833333333066,0
Afghanistan,2005.833333333066,1524
Iraq,2005.833333333066,2706
Lebanon,2005.833333333066,232
Palestinian,2005.833333333066,0
Pakistan,2005.833333333066,1133
Iran,2005.833333333066,0
Syrian Arab Republic,2005.9166666663962,0
Afghanistan,2005.9166666663962,1445
Iraq,2005.9166666663962,2867
Lebanon,2005.9166666663962,247
Palestinian,2005.9166666663962,0
Pakistan,2005.9166666663962,1030
Iran,2005.9166666663962,0
Syrian Arab Republic,2005.9999999997262,0
Afghanistan,2005.9999999997262,1259
Iraq,2005.9999999997262,2923
Lebanon,2005.9999999997262,228
Palestinian,2005.9999999997262,0
Pakistan,2005.9999999997262,789
Iran,2005.9999999997262,0
Syrian Arab Republic,2006.0833333330563,0
Afghanistan,2006.0833333330563,1228
Iraq,2006.0833333330563,3215
Lebanon,2006.0833333330563,207
Palestinian,2006.0833333330563,0
Pakistan,2006.0833333330563,712
Iran,2006.0833333330563,0
Syrian Arab Republic,2006.1666666663864,0
Afghanistan,2006.1666666663864,1301
Iraq,2006.1666666663864,2783
Lebanon,2006.1666666663864,179
Palestinian,2006.1666666663864,0
Pakistan,2006.1666666663864,674
Iran,2006.1666666663864,0
Syrian Arab Republic,2006.2499999997165,0
Afghanistan,2006.2499999997165,1364
Iraq,2006.2499999997165,2405
Lebanon,2006.2499999997165,159
Palestinian,2006.2499999997165,0
Pakistan,2006.2499999997165,719
Iran,2006.2499999997165,0
Syrian Arab Republic,2006.3333333330465,0
Afghanistan,2006.3333333330465,1223
Iraq,2006.3333333330465,2622
Lebanon,2006.3333333330465,158
Palestinian,2006.3333333330465,0
Pakistan,2006.3333333330465,829
Iran,2006.3333333330465,0
Syrian Arab Republic,2006.4166666663766,0
Afghanistan,2006.4166666663766,1139
Iraq,2006.4166666663766,2709
Lebanon,2006.4166666663766,311
Palestinian,2006.4166666663766,0
Pakistan,2006.4166666663766,850
Iran,2006.4166666663766,0
Syrian Arab Republic,2006.4999999997067,0
Afghanistan,2006.4999999997067,1224
Iraq,2006.4999999997067,3290
Lebanon,2006.4999999997067,635
Palestinian,2006.4999999997067,0
Pakistan,2006.4999999997067,906
Iran,2006.4999999997067,0
Syrian Arab Republic,2006.5833333330368,0
Afghanistan,2006.5833333330368,1206
Iraq,2006.5833333330368,4108
Lebanon,2006.5833333330368,713
Palestinian,2006.5833333330368,0
Pakistan,2006.5833333330368,945
Iran,2006.5833333330368,0
Syrian Arab Republic,2006.6666666663668,0
Afghanistan,2006.6666666663668,1652
Iraq,2006.6666666663668,4568
Lebanon,2006.6666666663668,540
Palestinian,2006.6666666663668,0
Pakistan,2006.6666666663668,1323
Iran,2006.6666666663668,0
Syrian Arab Republic,2006.749999999697,0
Afghanistan,2006.749999999697,1902
Iraq,2006.749999999697,5291
Lebanon,2006.749999999697,419
Palestinian,2006.749999999697,0
Pakistan,2006.749999999697,2018
Iran,2006.749999999697,0
Syrian Arab Republic,2006.833333333027,0
Afghanistan,2006.833333333027,1667
Iraq,2006.833333333027,5718
Lebanon,2006.833333333027,420
Palestinian,2006.833333333027,0
Pakistan,2006.833333333027,1870
Iran,2006.833333333027,0
Syrian Arab Republic,2006.916666666357,0
Afghanistan,2006.916666666357,1612
Iraq,2006.916666666357,6026
Lebanon,2006.916666666357,437
Palestinian,2006.916666666357,0
Pakistan,2006.916666666357,1667
Iran,2006.916666666357,0
Syrian Arab Republic,2006.9999999996871,0
Afghanistan,2006.9999999996871,1414
Iraq,2006.9999999996871,6558
Lebanon,2006.9999999996871,414
Palestinian,2006.9999999996871,0
Pakistan,2006.9999999996871,2222
Iran,2006.9999999996871,0
Syrian Arab Republic,2007.0833333330172,0
Afghanistan,2007.0833333330172,1344
Iraq,2007.0833333330172,7132
Lebanon,2007.0833333330172,360
Palestinian,2007.0833333330172,0
