pr,tas,	Year, Month, Country
74.0564,22.536,2005,5,TZA
6.10383,21.7089,2005,6,TZA
3.69751,20.6385,2005,7,TZA
7.80032,21.7611,2005,8,TZA
14.4499,23.6905,2005,9,TZA
25.0378,24.018,2005,10,TZA
41.5148,25.1469,2005,11,TZA
82.9274,24.7262,2005,12,TZA
91.5503,23.6891,2006,1,TZA
121.694,23.7592,2006,2,TZA
176.452,23.8083,2006,3,TZA
195.379,22.7318,2006,4,TZA
81.167,22.7602,2006,5,TZA
16.5264,21.4031,2006,6,TZA
8.35129,20.8548,2006,7,TZA
8.72146,22.0825,2006,8,TZA
21.2521,22.2462,2006,9,TZA
36.2856,24.6255,2006,10,TZA
157.66,24.9418,2006,11,TZA
258.908,23.6771,2006,12,TZA
171.268,23.6944,2007,1,TZA
129.647,24.7784,2007,2,TZA
153.234,23.9082,2007,3,TZA
116.493,23.8535,2007,4,TZA
51.2084,22.8882,2007,5,TZA
12.5941,20.6515,2007,6,TZA
10.7448,20.3411,2007,7,TZA
14.0249,21.4246,2007,8,TZA
31.4305,23.6607,2007,9,TZA
32.0905,24.1464,2007,10,TZA
56.7027,23.4882,2007,11,TZA
157.266,23.8572,2007,12,TZA
144.184,23.7768,2008,1,TZA
174.412,24.4978,2008,2,TZA
195.028,23.6588,2008,3,TZA
120.399,22.7903,2008,4,TZA
35.4807,22.6153,2008,5,TZA
8.00657,20.539,2008,6,TZA
3.26479,20.8544,2008,7,TZA
3.00821,22.0424,2008,8,TZA
20.0771,23.2183,2008,9,TZA
48.1114,24.2082,2008,10,TZA
93.4065,25.1827,2008,11,TZA
102.313,23.213,2008,12,TZA
131.107,24.5717,2009,1,TZA
163.383,24.3678,2009,2,TZA
185.467,23.4436,2009,3,TZA
110.112,23.1154,2009,4,TZA
40.473,22.2921,2009,5,TZA
7.73381,21.7864,2009,6,TZA
2.85761,21.1726,2009,7,TZA
2.51983,22.4886,2009,8,TZA
14.5495,23.6761,2009,9,TZA
