pr,tas,	Year, Month, Country
298.966,25.4935,2003,8,NGA
232.582,26.0126,2003,9,NGA
109.368,27.825,2003,10,NGA
17.3398,27.0302,2003,11,NGA
1.42791,24.849,2003,12,NGA
7.01969,25.4628,2004,1,NGA
6.96587,27.0079,2004,2,NGA
19.4992,29.1454,2004,3,NGA
64.3452,30.5078,2004,4,NGA
144.632,29.0708,2004,5,NGA
151.506,27.6145,2004,6,NGA
201.584,25.9059,2004,7,NGA
208.639,26.03,2004,8,NGA
228.377,26.6948,2004,9,NGA
79.6048,27.7928,2004,10,NGA
18.4559,26.8845,2004,11,NGA
4.08837,25.9441,2004,12,NGA
1.34939,24.7195,2005,1,NGA
12.4297,27.9801,2005,2,NGA
36.181,30.9626,2005,3,NGA
53.2885,30.8618,2005,4,NGA
111.429,29.3356,2005,5,NGA
170.083,27.1794,2005,6,NGA
169.962,26.0486,2005,7,NGA
192.257,25.6236,2005,8,NGA
198.963,26.7159,2005,9,NGA
86.5357,27.1724,2005,10,NGA
10.9672,26.7117,2005,11,NGA
2.22639,26.2045,2005,12,NGA
3.79713,25.9434,2006,1,NGA
7.1574,28.6335,2006,2,NGA
23.3027,29.9307,2006,3,NGA
36.4569,30.2,2006,4,NGA
100.294,29.2359,2006,5,NGA
133.917,28.5299,2006,6,NGA
204.346,26.9418,2006,7,NGA
247.829,26.1187,2006,8,NGA
259.115,26.0138,2006,9,NGA
105.193,27.2739,2006,10,NGA
13.2711,25.9356,2006,11,NGA
2.04085,24.2445,2006,12,NGA
1.75221,24.2041,2007,1,NGA
7.42826,27.9346,2007,2,NGA
9.6297,30.1332,2007,3,NGA
66.1353,30.9798,2007,4,NGA
113.47,29.5965,2007,5,NGA
198.294,27.6226,2007,6,NGA
223.089,26.626,2007,7,NGA
269.394,26.0823,2007,8,NGA
216.988,26.1084,2007,9,NGA
98.0534,27.6857,2007,10,NGA
13.98,27.2545,2007,11,NGA
9.61428,25.6844,2007,12,NGA
3.31887,23.3886,2008,1,NGA
7.04309,26.5312,2008,2,NGA
27.4886,29.7711,2008,3,NGA
38.9962,29.8854,2008,4,NGA
120.732,29.115,2008,5,NGA
133.697,27.7409,2008,6,NGA
314.62,25.9486,2008,7,NGA
254.965,25.6591,2008,8,NGA
227.181,26.4968,2008,9,NGA
117.328,27.3891,2008,10,NGA
7.94485,26.5886,2008,11,NGA
11.2225,26.1499,2008,12,NGA
1.03011,25.8083,2009,1,NGA
6.03087,28.669,2009,2,NGA
24.5435,29.9647,2009,3,NGA
63.5788,30.8166,2009,4,NGA
117.752,29.9732,2009,5,NGA
160.169,28.1607,2009,6,NGA
176.231,26.733,2009,7,NGA
267.005,26.368,2009,8,NGA
163.562,26.7979,2009,9,NGA
124.258,27.7508,2009,10,NGA
9.23477,26.6612,2009,11,NGA
2.50064,26.1421,2009,12,NGA
1.72292,26.3643,2010,1,NGA
10.0012,28.3798,2010,2,NGA
17.3797,30.0981,2010,3,NGA
59.9094,31.5659,2010,4,NGA
88.4326,30.0476,2010,5,NGA
164.079,28.5117,2010,6,NGA
295.421,26.5114,2010,7,NGA
223.911,25.7974,2010,8,NGA
193.066,25.8051,2010,9,NGA
133.833,27.7666,2010,10,NGA
28.3282,27.6558,2010,11,NGA
5.92786,25.482,2010,12,NGA
1.89177,24.9058,2011,1,NGA
16.9972,28.6944,2011,2,NGA
10.7208,30.2276,2011,3,NGA
33.137,30.3848,2011,4,NGA
89.8698,29.6599,2011,5,NGA
103.454,27.8208,2011,6,NGA
141.205,26.9537,2011,7,NGA
189.392,25.8235,2011,8,NGA
198.884,26.3643,2011,9,NGA
123.252,27.2861,2011,10,NGA
8.95345,26.1624,2011,11,NGA
1.99028,24.7615,2011,12,NGA
3.37323,25.3778,2012,1,NGA
9.30144,28.497,2012,2,NGA
11.8021,29.3285,2012,3,NGA
38.6164,31.1647,2012,4,NGA
141.151,29.0536,2012,5,NGA
211.581,27.063,2012,6,NGA
203.709,25.809,2012,7,NGA
200.408,25.1801,2012,8,NGA
225.825,26.1531,2012,9,NGA
115.093,26.514,2012,10,NGA
14.8523,27.7014,2012,11,NGA
3.1364,25.3634,2012,12,NGA
7.10945,25.0782,2013,1,NGA
6.1124,27.0755,2013,2,NGA
43.4465,31.3224,2013,3,NGA
58.0425,29.8361,2013,4,NGA
68.8307,29.6783,2013,5,NGA
158.314,27.9893,2013,6,NGA
128.329,26.4403,2013,7,NGA
194.27,24.9921,2013,8,NGA
167.027,26.1589,2013,9,NGA
76.6328,26.975,2013,10,NGA
4.52866,27.1624,2013,11,NGA
6.54935,25.8974,2013,12,NGA
3.04522,26.0952,2014,1,NGA
6.97503,27.4955,2014,2,NGA
21.6076,30.0554,2014,3,NGA
89.5561,30.8739,2014,4,NGA
118.724,28.9869,2014,5,NGA
122.644,28.6973,2014,6,NGA
159.973,26.9967,2014,7,NGA
214.061,25.3629,2014,8,NGA
243.463,26.2153,2014,9,NGA
93.94,27.46,2014,10,NGA
10.9644,26.9662,2014,11,NGA
3.49577,25.1208,2014,12,NGA
0.69953,24.1771,2015,1,NGA
8.68279,28.1564,2015,2,NGA
46.7544,30.0905,2015,3,NGA
24.0212,29.9188,2015,4,NGA
73.5434,30.0922,2015,5,NGA
158.93,28.1705,2015,6,NGA
122.197,27.156,2015,7,NGA
236.495,25.8361,2015,8,NGA
169.423,26.1659,2015,9,NGA
112.425,27.7909,2015,10,NGA
9.52836,26.8572,2015,11,NGA
1.94326,23.8596,2015,12,NGA
